,userId,itemId,rating
39930,79000,81535,0.5
72701,154840,1916,4.0
39935,79000,82095,2.5
39936,79000,82169,1.0
72706,154840,1931,3.0
39939,79000,83480,2.0
72707,154840,1944,5.0
72708,154840,1945,4.0
72713,154840,1954,4.0
72716,154840,1960,3.0
72718,154840,1962,4.0
72720,154840,1965,2.0
7185,22051,34048,3.5
72721,154840,1968,2.0
7187,22051,40815,5.0
7197,22051,50872,4.5
39966,79000,90866,1.0
7200,22051,52722,3.5
7201,22051,53121,3.5
39969,79000,91126,1.5
72739,154840,2019,4.0
72740,154840,2020,4.0
7205,22051,54001,5.0
7207,22051,56156,3.5
39975,79000,91630,2.0
72744,154840,2050,2.0
7210,22051,56367,2.5
7211,22051,58025,3.5
39984,79000,94864,4.5
7217,22051,59784,3.5
39985,79000,94959,2.0
72753,154840,2108,3.0
7222,22051,63072,3.5
72758,154840,2124,3.0
7224,22051,64614,3.5
39997,79000,97938,1.0
72767,154840,2160,5.0
72768,154840,2171,3.0
7234,22051,71535,2.5
72770,154840,2183,3.0
72777,154840,2231,3.0
7242,22051,78469,3.0
40013,79000,109374,4.0
72783,154840,2268,1.0
40018,79000,111759,3.5
7251,22051,81562,3.5
40019,79000,112183,4.5
7253,22051,81847,2.5
40020,79000,112623,3.0
72789,154840,2311,3.0
7256,22051,84601,4.5
72790,154840,2321,2.0
40026,79000,115210,4.0
40027,79000,115713,4.0
72799,154840,2367,2.0
72801,154840,2371,3.0
40034,79000,119141,1.5
7272,22051,88744,4.0
72808,154840,2396,5.0
40046,79000,135137,1.0
7280,22051,91658,3.0
72817,154840,2455,5.0
40050,79000,139385,3.0
40052,79000,141749,3.5
40054,79000,142538,2.0
7288,22051,94777,1.5
40057,79000,152081,0.5
72824,154840,2520,2.0
7291,22051,95167,3.0
72825,154840,2527,3.0
72826,154840,2528,3.0
40063,79014,356,5.0
40066,79014,457,4.0
7299,22051,97913,3.0
40067,79014,474,4.0
7301,22051,97923,3.0
40068,79014,480,3.0
7303,22051,98243,3.5
72839,154840,2641,4.0
7307,22051,101577,3.5
7308,22051,101864,4.0
7310,22051,102445,4.0
40078,79014,847,3.0
40080,79014,1393,5.0
72847,154840,2668,2.0
72850,154840,2699,4.0
72851,154840,2700,3.0
40084,79014,1584,3.0
40088,79014,1810,3.0
72859,154840,2750,4.0
7324,22051,105653,3.5
7325,22051,106002,4.5
7329,22051,106782,0.5
7332,22051,107406,0.5
40101,79223,527,4.5
7334,22051,108945,3.5
72872,154840,2863,3.0
40105,79223,1207,4.0
7338,22051,110102,4.0
72873,154840,2867,3.0
40108,79223,1920,4.0
72876,154840,2872,5.0
72878,154840,2902,2.0
7345,22051,111781,3.5
40117,79223,3863,5.0
7350,22051,112852,2.0
40119,79223,5528,4.0
72886,154840,2929,4.0
72895,154840,2969,4.0
7360,22051,115617,4.5
72897,154840,2985,2.0
7362,22051,116722,5.0
40132,79265,349,4.0
40133,79265,356,5.0
72902,154840,3019,4.0
7367,22051,118354,3.5
7368,22051,118696,4.0
7371,22051,120466,3.0
40139,79265,588,4.0
40141,79265,592,3.0
7374,22051,120799,3.0
72910,154840,3060,3.0
7377,22051,122892,4.5
72917,154840,3098,5.0
72918,154840,3101,2.0
7383,22051,122910,4.0
7384,22051,122912,4.5
40151,79453,39,3.0
72921,154840,3108,3.0
40155,79453,150,3.0
7388,22051,122924,3.5
7389,22051,122926,4.0
7390,22051,127096,4.5
40158,79453,161,4.0
7399,22051,132381,4.0
7404,22051,135141,4.0
72943,154954,33794,4.5
7410,22051,136562,2.5
40178,79453,329,3.0
40180,79453,339,5.0
7413,22051,138210,3.5
72950,154954,45499,2.5
72952,154954,48516,3.5
40185,79453,380,4.0
72953,154954,54001,4.0
40188,79453,434,3.0
72956,154954,58559,4.5
72958,154954,60074,3.5
7423,22051,147597,3.5
40192,79453,457,5.0
72959,154954,63082,3.5
40194,79453,588,4.0
72960,154954,69844,4.0
40196,79453,592,3.0
72961,154954,72998,3.5
7430,22051,152061,1.5
72966,154954,86332,3.5
40200,79453,709,3.0
7436,22051,159817,4.0
72976,154954,110553,3.0
40209,79537,608,3.5
40210,79537,750,5.0
40211,79537,778,4.5
72979,154954,115713,3.0
72982,154994,7,3.0
40215,79537,924,4.5
40216,79537,1080,4.0
40218,79537,1136,3.5
72986,154994,46,4.0
7452,22051,167370,4.0
40221,79537,1199,4.5
72989,154994,140,5.0
40223,79537,1213,3.0
72993,154994,202,5.0
7460,22051,170827,3.5
73001,154994,266,5.0
7469,22051,183421,3.5
7470,22051,184471,4.0
40240,79537,3160,4.5
7474,22051,187595,4.0
7475,22051,189333,3.5
40245,79537,4306,3.5
40246,79537,4848,4.5
73015,154994,587,5.0
7481,22051,201773,4.0
40249,79537,4993,3.0
40251,79537,5952,3.0
73017,154994,691,1.0
73018,154994,708,5.0
7486,22348,10,4.0
73019,154994,785,1.0
73020,154994,802,3.0
73022,154994,1059,4.0
40258,79537,33794,4.0
73023,154994,1183,2.0
7499,22348,95,3.0
40268,79537,68954,3.5
40269,79537,69122,4.0
73035,154994,1643,5.0
73040,154994,1821,5.0
73042,154994,1895,4.0
73044,154994,2006,5.0
73045,154994,2037,5.0
73049,154994,2168,5.0
7514,22348,227,3.0
7515,22348,231,3.5
40283,79588,32,4.0
7517,22348,260,4.0
73054,154994,2333,4.0
7519,22348,288,1.0
40289,79588,260,3.0
40291,79588,608,4.0
40293,79588,618,5.0
7528,22348,318,5.0
7532,22348,344,3.0
7535,22348,350,3.5
7538,22348,357,4.0
40306,79588,780,3.0
7540,22348,367,3.5
7541,22348,377,3.5
40309,79588,882,5.0
73078,154994,2723,5.0
40312,79588,892,5.0
40314,79588,1050,5.0
7547,22348,435,2.5
7548,22348,442,3.0
73082,155176,1,4.0
7550,22348,450,3.0
73086,155176,50,3.5
7553,22348,466,3.0
40323,79588,1210,3.0
7556,22348,475,3.0
40324,79588,1311,5.0
7558,22348,481,3.0
73094,155176,356,3.5
73096,155176,457,4.5
7561,22348,497,3.0
7562,22348,500,3.0
40329,79588,1401,5.0
73101,155176,588,4.0
7568,22348,529,3.0
40337,79726,153,3.0
7570,22348,538,3.5
73104,155176,608,4.5
7576,22348,586,3.0
7578,22348,589,4.0
40347,79726,344,3.0
40348,79726,349,3.0
73117,155176,912,4.5
40351,79726,434,3.0
73120,155176,1036,4.5
40356,79726,592,3.0
73124,155176,1129,4.5
7591,22348,678,3.0
73129,155176,1197,4.0
7595,22348,733,4.0
40365,79837,1036,0.5
7598,22348,741,3.0
40367,79837,1259,3.5
73133,155176,1204,4.5
40369,79837,1307,1.0
40370,79837,1682,4.0
73134,155176,1206,3.5
73139,155176,1214,4.5
73143,155176,1234,4.0
7608,22348,800,3.0
7609,22348,832,2.5
40378,79837,4014,4.0
73147,155176,1254,4.0
7613,22348,866,2.5
7614,22348,902,5.0
40382,79837,5377,2.0
40384,79837,7147,4.5
73151,155176,1270,3.5
73152,155176,1274,4.5
73156,155176,1307,3.5
7621,22348,914,2.0
73159,155176,1407,4.0
73161,155176,1580,4.0
40394,80185,10,3.0
40398,80185,161,3.0
73168,155176,1663,4.0
73172,155176,1732,5.0
40405,80185,329,3.0
73177,155176,1967,3.5
40413,80185,480,3.0
73181,155176,2019,4.5
73186,155176,2140,5.0
40419,80185,597,3.0
7655,22348,1185,1.0
40427,80973,1285,4.5
7660,22348,1200,4.0
40429,80973,1479,1.5
73196,155176,2355,3.5
40431,80973,1597,3.0
73199,155176,2539,3.0
40436,80973,2455,4.5
73205,155176,2761,4.0
40440,81202,48,4.0
7674,22348,1246,3.0
40444,81202,151,4.0
73212,155176,2948,4.0
40446,81202,172,4.0
73214,155176,2959,4.0
7681,22348,1260,4.0
40453,81202,541,4.5
7686,22348,1275,4.0
7691,22348,1291,4.0
7693,22348,1295,3.0
7696,22348,1320,3.0
40466,81202,2194,5.0
73234,155176,3704,4.5
7700,22348,1356,4.0
40468,81202,3977,3.0
73236,155176,3740,4.5
73242,155176,4011,4.5
7711,22348,1394,3.0
40479,81333,63,2.5
73248,155176,4848,4.0
40484,81333,185,3.0
7720,22348,1517,4.0
40488,81333,260,4.5
40491,81333,316,3.0
7724,22348,1562,3.0
7725,22348,1573,3.0
73260,155176,5903,4.5
40498,81333,368,3.5
7731,22348,1608,3.0
40500,81333,457,4.0
7734,22348,1625,2.5
7735,22348,1639,4.0
73271,155176,6870,3.5
73272,155176,6874,4.5
40507,81333,543,3.0
7740,22348,1678,2.5
40509,81333,586,2.0
73278,155176,7361,4.0
7744,22348,1704,4.5
7751,22348,1784,2.0
40521,81333,785,2.5
73289,155176,27831,4.0
73295,155176,33794,4.0
40528,81333,923,3.0
73296,155176,37733,4.0
73298,155176,40815,2.0
73299,155176,44191,4.5
40532,81333,954,2.5
73302,155176,45722,3.5
7767,22348,1968,3.0
40535,81333,1010,4.0
7769,22348,1997,3.5
40536,81333,1020,3.0
40538,81333,1025,3.0
40540,81333,1042,4.0
40541,81333,1047,2.5
40543,81333,1073,3.5
7776,22348,2011,2.5
7777,22348,2012,2.5
73313,155176,53519,4.5
7779,22348,2020,3.0
7780,22348,2021,3.0
40548,81333,1126,1.5
40549,81333,1127,3.5
73318,155176,55765,4.0
73322,155176,57669,4.0
7787,22348,2078,3.0
73324,155176,60684,3.5
40558,81333,1210,4.0
73326,155176,62849,4.0
73329,155176,65261,4.5
7794,22348,2109,3.0
7796,22348,2114,3.0
73332,155176,69757,3.0
7798,22348,2139,1.0
73333,155176,71535,3.5
7800,22348,2150,4.0
40568,81333,1267,4.0
73337,155176,81591,3.5
7803,22348,2193,3.0
7805,22348,2236,3.0
7806,22348,2245,3.0
40575,81333,1291,4.0
7808,22348,2249,2.0
7809,22348,2268,4.0
40577,81333,1394,4.0
7811,22348,2291,4.0
7812,22348,2294,3.0
73342,155176,86882,3.5
73345,155176,91542,3.5
40584,81333,1544,2.0
73352,155176,98604,3.5
40591,81333,1617,3.5
7827,22348,2396,4.0
73368,155176,115569,4.0
7833,22348,2469,2.0
40605,81333,1967,2.5
73374,155176,134130,3.5
73375,155176,134853,3.5
40608,81333,2011,3.0
40610,81333,2019,4.5
40612,81333,2028,4.0
7845,22348,2605,2.5
73380,155508,372,2.5
40621,81333,2091,2.5
73391,155508,6565,3.0
40628,81333,2153,1.0
7862,22348,2746,1.0
73398,155508,52973,3.5
40632,81333,2194,3.0
73400,155508,56367,4.0
7866,22348,2791,4.0
7867,22348,2797,4.0
40635,81333,2297,2.5
40637,81333,2302,3.5
7870,22348,2858,5.0
7872,22348,2908,3.5
7873,22348,2916,3.5
40641,81333,2329,3.5
73410,155508,88163,4.5
73411,155508,89492,4.0
40645,81333,2394,3.5
73413,155508,90866,3.5
73414,155508,94266,4.0
7881,22348,2968,4.0
7883,22348,2987,2.5
73419,155682,10,4.0
73422,155682,19,3.0
40656,81333,2605,2.0
40659,81333,2628,2.5
7893,22348,3067,2.5
40661,81333,2683,2.0
7895,22348,3081,4.0
40663,81333,2694,2.0
73429,155682,168,4.0
40667,81333,2717,2.5
73438,155682,266,5.0
7903,22348,3148,3.0
40674,81333,2804,4.5
7908,22348,3203,3.0
73445,155682,318,5.0
7910,22348,3210,3.0
40678,81333,2890,3.5
73446,155682,339,5.0
7913,22348,3252,3.0
73450,155682,588,5.0
7915,22348,3254,3.0
73452,155759,2,3.0
40687,81333,3082,3.0
40689,81333,3146,2.5
73457,155759,39,3.0
40696,81333,3301,3.0
7929,22348,3360,3.0
7930,22348,3361,3.5
73467,155759,185,3.0
73470,155759,231,3.0
7935,22348,3424,3.0
73477,155759,318,4.0
73482,155759,357,3.0
7948,22348,3538,1.5
73488,155759,434,3.0
7953,22348,3624,3.5
7954,22348,3635,3.5
7960,22348,3752,3.0
40729,81333,3994,4.0
40730,81333,3996,4.5
73496,155759,539,3.0
73497,155759,587,4.0
73499,155759,590,4.0
73504,156159,11,3.0
40737,81333,4226,4.0
7971,22348,3949,1.0
73512,156159,272,3.5
40745,81333,4387,2.5
73514,156159,345,2.5
7979,22348,4019,2.5
40748,81333,4489,3.0
7982,22348,4034,3.5
40750,81333,4571,3.0
40752,81333,4641,3.0
40753,81333,4643,2.5
73519,156159,647,3.0
73524,156159,912,4.0
40757,81333,4816,4.0
7991,22348,4246,2.5
40759,81333,4878,3.0
40760,81333,4886,4.0
40761,81333,4887,2.0
73527,156159,1084,4.0
8000,22348,4448,3.5
8002,22348,4499,3.0
40770,81333,5060,3.0
73539,156159,1257,3.0
40773,81333,5159,2.0
73544,156159,1327,4.0
40782,81333,5574,4.0
40783,81333,5596,2.5
73552,156159,1375,3.5
73553,156159,1377,4.0
40786,81333,5816,3.0
73556,156159,1518,4.0
73558,156159,1562,4.0
8024,22348,4995,4.0
8026,22348,5049,3.5
40794,81333,6333,4.5
8028,22348,5139,2.0
8029,22348,5218,3.0
40795,81333,6365,4.5
40798,81410,296,5.0
8032,22348,5274,1.5
8037,22348,5316,2.5
73575,156159,2011,3.0
73578,156159,2076,3.0
73579,156159,2121,4.0
40812,81410,2712,5.0
8047,22348,5505,2.5
73584,156159,2433,2.0
40817,81410,3535,4.0
8053,22348,5669,4.5
40822,81410,4886,4.0
73590,156159,2534,2.0
40826,81410,5445,4.5
40827,81410,5669,4.5
40828,81410,5952,2.5
73595,156159,2613,2.0
73596,156159,2616,2.0
73601,156159,2792,2.0
40835,81410,8917,4.5
8068,22348,6299,4.0
8069,22348,6331,4.0
73605,156159,2908,4.0
73608,156159,3017,3.0
8074,22348,6539,3.0
73611,156159,3083,3.0
40844,81410,61024,4.0
8077,22348,6618,3.5
40846,81410,74458,3.5
40847,81410,77561,3.0
73613,156159,3105,3.0
8081,22348,6776,3.0
8082,22348,6807,4.0
73620,156159,3418,3.5
40856,81410,104841,4.5
8089,22348,6942,2.5
8090,22348,6945,1.0
40858,81410,106782,4.5
40863,81410,115713,5.0
73632,156159,4021,3.0
8098,22348,7153,4.0
8099,22348,7162,3.0
40866,81410,128360,5.0
73634,156159,4199,2.0
40870,81410,161131,4.5
40871,81410,164179,4.5
73635,156159,4487,3.0
73637,156159,4572,3.0
8107,22348,8014,3.0
8114,22348,8622,3.5
73651,156159,5572,2.0
8118,22348,8873,3.5
40886,82946,110,5.0
8120,22348,8917,3.0
40887,82946,151,1.0
8122,22348,8950,2.5
40891,82946,253,3.0
73658,156159,6022,2.0
8125,22348,8970,3.0
40893,82946,261,3.0
8127,22348,27721,3.0
8128,22348,30707,2.5
73662,156159,6263,3.0
40898,82946,353,4.0
40899,82946,357,4.0
73666,156159,6503,3.0
8133,22348,32387,5.0
73667,156159,6548,2.0
8137,22348,33794,4.0
73673,156159,6986,4.0
40908,82946,555,3.0
8145,22348,38061,4.0
8149,22348,44195,4.0
40917,82946,733,3.0
8151,22348,44665,3.5
8152,22348,44694,3.0
73685,156182,150,3.0
73688,156182,214,3.0
8156,22348,46578,3.5
73694,156182,315,4.0
40928,82946,1148,4.0
8162,22348,50740,4.5
40931,82946,1393,2.0
40932,82946,1397,1.0
8165,22348,54286,4.0
40935,82947,318,4.0
8168,22348,57669,3.5
40938,82947,836,3.0
8171,22348,60069,3.5
8174,22348,64957,3.5
8178,22348,72226,3.0
8180,22348,79132,4.0
40949,82947,5135,4.0
73716,156182,648,2.0
40951,82947,8972,4.0
8185,22348,109374,3.5
40955,82947,51662,4.0
73724,156182,1046,4.0
8189,22617,117,1.0
73726,156182,1090,5.0
8195,22617,318,2.0
73733,156182,1196,3.0
73736,156182,1208,5.0
73738,156182,1211,4.0
40973,82959,224,5.0
40974,82959,225,3.0
73744,156182,1242,4.0
8212,22617,1084,4.0
40980,82959,296,3.0
73751,156182,1300,5.0
40986,82959,349,3.0
40987,82959,364,4.0
73755,156182,1387,3.0
40994,82959,468,4.0
8229,22617,1219,3.0
8230,22617,1221,5.0
8231,22617,1230,5.0
8232,22617,1233,4.0
40997,82959,588,5.0
41000,82959,593,3.0
8235,22617,1245,5.0
8236,22617,1247,5.0
41002,83132,296,4.0
41005,83132,541,0.5
73772,156182,2329,4.0
73776,156182,2501,5.0
8241,22617,1267,4.0
41009,83132,904,3.0
8243,22617,1276,4.0
41011,83132,913,4.0
41012,83132,922,3.5
41013,83132,926,4.0
73777,156182,2571,5.0
73781,156182,2692,4.0
8249,22617,1649,4.0
73783,156182,2762,5.0
8251,22617,1834,5.0
8252,22617,1968,4.0
8253,22617,1994,3.0
73789,156182,2959,5.0
73790,156182,3083,4.0
73792,156182,3317,5.0
41025,83132,1247,3.5
73793,156182,3363,4.0
8260,22617,2819,5.0
73797,156182,3668,4.0
73800,156182,3755,3.0
73802,156182,3897,4.0
73804,156182,3950,4.0
41038,83132,99114,4.0
73806,156182,3996,4.0
8272,22617,3421,3.0
8274,22617,3468,4.0
73810,156182,4025,3.0
73811,156182,4027,3.0
8277,22617,3925,4.0
73814,156182,4117,4.0
41048,83291,260,5.0
41051,83291,356,4.5
41052,83291,457,5.0
8285,22617,4262,3.0
41053,83291,527,5.0
8288,22617,4605,4.0
41057,83291,608,4.0
41059,83291,858,5.0
73829,156182,5463,3.0
73830,156182,5620,3.0
8295,22617,4886,4.0
73834,156182,5902,4.0
41068,83291,910,5.0
73836,156182,5989,3.0
8304,22617,5463,2.0
8306,22617,5502,1.0
41074,83291,923,5.0
41079,83291,933,5.0
41080,83291,942,5.0
73847,156182,6807,4.5
8314,23017,1092,4.0
41082,83291,950,4.0
41084,83291,953,5.0
8317,23017,1375,3.0
41085,83291,954,5.0
73848,156182,6934,3.0
41088,83291,969,5.0
41089,83291,994,4.5
41090,83291,1019,3.5
73855,156182,7438,3.0
73859,156182,8207,4.0
73861,156182,8665,3.5
8326,23017,2571,5.0
8328,23017,3052,3.0
73864,156182,8966,3.0
73867,156182,30707,4.0
8332,23017,3977,2.5
8333,23017,4886,2.0
41103,83291,1203,4.5
8336,23017,6333,5.0
8337,23017,6365,5.0
41106,83291,1207,5.0
8344,23017,31184,4.5
41113,83291,1219,4.0
73880,156182,48516,3.0
73884,156182,54286,3.0
73887,156182,58559,3.0
41120,83291,1234,5.0
41121,83291,1238,4.0
8357,23063,1240,3.0
73894,156745,105,0.5
73897,156745,539,4.5
8362,23063,3054,5.0
8363,23063,3175,5.0
73902,156745,1262,4.0
8367,23063,4886,5.0
8368,23063,4973,5.0
8373,23063,5952,5.0
41142,83291,1284,5.0
73912,156745,7579,5.0
41145,83291,1293,4.5
73917,156928,745,1.0
73918,156928,912,1.0
41151,83291,1617,4.5
8384,23063,31878,5.0
41152,83291,1704,4.0
41153,83291,1939,5.0
8391,23063,65577,3.5
8399,23063,95654,5.0
8400,23063,96281,4.5
73935,156928,3826,1.0
8404,23063,122916,5.0
41173,83291,2819,5.0
8407,23063,164200,5.0
41176,83291,2927,4.0
41177,83291,2932,4.0
41178,83291,2935,4.0
73947,156928,51935,4.5
8413,23419,104,4.0
73949,156928,54286,4.5
41184,83291,3037,5.0
8417,23419,296,5.0
73952,156928,60609,5.0
41187,83291,3097,4.0
8420,23419,368,4.0
73954,156928,72489,4.5
8422,23419,527,4.5
73955,156928,72641,2.0
73957,156928,79132,5.0
8425,23419,593,5.0
41194,83291,3307,3.5
8428,23419,780,4.0
8429,23419,858,5.0
73965,157469,11,2.5
41200,83291,3462,4.0
41205,83291,3578,5.0
41206,83291,3634,5.0
41207,83291,3677,4.0
8440,23419,1270,5.0
8441,23419,1291,5.0
41210,83291,3789,5.0
8445,23419,1573,4.0
41214,83291,4187,5.0
41219,83291,4920,3.5
8452,23419,2054,2.5
73987,157469,110,4.5
8454,23419,2428,3.5
41227,83291,5952,5.0
8460,23419,2701,4.5
73995,157469,160,1.0
73996,157469,161,4.0
8464,23419,3147,5.0
41235,83291,7091,4.0
74003,157469,186,2.5
74004,157469,193,3.5
74005,157469,194,4.5
8480,23419,4995,4.5
41248,83291,54286,5.0
41251,83291,63082,5.0
8488,23419,5903,3.5
74025,157469,300,4.0
74026,157469,315,1.5
8491,23419,6250,4.5
41261,83291,89745,5.0
74031,157469,333,4.5
8499,23419,7317,3.5
41268,83452,593,4.0
8502,23419,8371,4.0
74039,157469,353,4.5
8504,23419,8529,4.0
74040,157469,356,5.0
8506,23419,8783,4.5
74041,157469,357,2.0
41276,83452,2858,0.5
8509,23419,8983,5.0
8510,23419,8984,4.5
74042,157469,364,5.0
8514,23419,26524,3.5
8515,23419,30825,4.0
8516,23419,31408,5.0
41282,83452,4993,2.0
41284,83452,6539,4.0
41285,83452,7153,2.0
8520,23419,33171,3.5
41287,83452,51662,3.0
74058,157469,457,5.0
41296,83714,32,3.5
41297,83714,34,5.0
8531,23419,43928,3.5
41299,83714,150,3.5
41300,83714,208,2.5
74070,157469,520,3.0
8537,23419,46976,5.0
8538,23419,47099,4.0
74073,157469,529,4.0
8541,23419,48516,5.0
74077,157469,544,1.5
8543,23419,53322,4.5
41311,83714,356,3.5
41312,83714,380,3.0
74080,157469,586,4.0
8548,23419,56145,5.0
8549,23419,56587,5.0
74085,157469,592,5.0
74086,157469,593,5.0
74090,157469,608,4.5
41326,83714,1095,4.0
74097,157469,733,4.0
41331,83714,1199,4.5
74101,157469,780,3.0
41334,83714,1339,4.5
74103,157469,784,3.0
8570,23419,79798,3.5
41342,83714,2138,5.0
41344,83714,2312,5.0
41346,83714,2369,3.5
74117,157469,908,5.0
8582,23419,87430,2.0
41350,83714,2501,4.0
74118,157469,910,5.0
74124,157469,922,3.5
8589,23419,90405,4.5
8592,23419,91630,4.5
74131,157469,955,5.0
41364,83714,3148,3.5
41365,83714,3424,4.5
74133,157469,1004,2.0
8599,23419,102125,3.0
41368,83714,3755,3.0
41369,83714,3996,5.0
74137,157469,1079,4.5
74140,157469,1090,4.5
8610,23419,103253,4.5
8611,23419,103772,4.0
41381,83714,5445,3.5
8614,23419,105355,3.0
74153,157469,1193,5.0
74154,157469,1196,4.5
8620,23419,109487,5.0
74156,157469,1198,5.0
74160,157469,1203,5.0
41393,83714,7361,4.5
8627,23419,112623,3.5
8630,23419,114180,3.5
74167,157469,1213,5.0
41400,83714,34072,4.5
8633,23419,117529,4.0
8634,23419,117895,3.5
74168,157469,1214,5.0
74172,157469,1222,4.5
41405,83714,44191,4.0
41407,83714,48394,5.0
74176,157469,1230,4.5
8641,23419,122918,4.0
41409,83714,52435,4.0
8643,23419,122922,3.5
41413,83714,68347,5.0
74181,157469,1245,4.5
41415,84086,5,3.0
74183,157469,1247,4.0
74185,157469,1252,4.5
74186,157469,1257,4.5
41420,84086,47,4.0
41423,84086,89,3.0
74191,157469,1263,4.5
8657,23419,141830,4.0
8659,23419,143355,3.0
74195,157469,1267,4.5
41429,84086,147,3.0
74198,157469,1276,4.5
8669,23419,168612,2.5
74208,157469,1339,4.0
8673,23419,173291,3.5
74210,157469,1358,4.5
8676,23419,175197,3.0
8677,23419,175303,4.5
41446,84086,296,5.0
74212,157469,1372,2.0
41451,84086,339,3.0
41452,84086,342,5.0
8685,23419,185585,2.5
41453,84086,344,5.0
74220,157469,1391,3.5
8693,23825,266,4.0
41461,84086,405,1.0
74230,157469,1527,4.0
41466,84086,456,4.0
74234,157469,1573,3.5
41468,84086,466,1.0
74235,157469,1580,4.0
41472,84086,481,3.0
74241,157469,1616,3.5
74246,157469,1653,3.0
8711,23825,2353,4.0
41479,84086,543,5.0
41481,84086,553,5.0
8714,23825,2762,4.5
74250,157469,1674,5.0
8716,23825,2797,3.0
74253,157469,1704,4.0
8718,23825,3408,4.0
41488,84086,595,4.0
74257,157469,1784,4.5
8723,23825,5152,2.5
8726,23825,6378,5.0
41494,84086,733,3.0
41496,84086,743,2.0
74265,157469,1952,5.0
74266,157469,1953,4.5
8731,23825,7153,3.5
8732,23825,7162,2.5
41501,84086,858,5.0
74268,157469,1960,4.0
8736,23825,8781,3.5
41504,84086,919,5.0
74273,157469,1976,1.5
41507,84086,1036,5.0
8740,23953,1,4.5
74275,157469,1996,1.0
74278,157469,2001,3.0
8744,23953,44,4.0
41513,84086,1090,5.0
8746,23953,48,3.5
41516,84086,1127,5.0
41517,84086,1129,4.0
74289,157469,2081,4.0
41527,84086,1206,4.0
41528,84086,1208,4.0
41529,84086,1210,4.0
41530,84086,1213,5.0
74303,157469,2267,2.5
8768,23953,367,3.0
74304,157469,2268,5.0
8771,23953,410,4.0
8772,23953,442,3.5
8773,23953,457,5.0
74308,157469,2291,4.0
8775,23953,480,4.5
41543,84086,1266,5.0
74310,157469,2301,4.0
8778,23953,539,2.5
41547,84086,1285,5.0
74311,157469,2302,4.5
74312,157469,2321,4.0
8782,23953,588,4.5
74317,157469,2376,3.0
74318,157469,2395,5.0
74319,157469,2396,4.5
8789,23953,733,3.5
41557,84086,1358,5.0
41558,84086,1370,3.0
8792,23953,780,4.0
8793,23953,849,4.0
41560,84086,1372,2.0
41561,84086,1373,2.0
8796,23953,1027,3.5
41563,84086,1375,2.0
41566,84086,1378,3.0
8802,23953,1080,4.0
41571,84086,1387,5.0
74338,157469,2583,3.0
8805,23953,1101,4.0
74342,157469,2640,4.0
8807,23953,1136,4.5
74349,157469,2716,5.0
8814,23953,1214,5.0
41583,84086,1573,2.0
41585,84086,1584,4.0
8820,23953,1243,4.5
41589,84086,1616,3.0
8822,23953,1253,4.5
74356,157469,2779,4.0
74357,157469,2787,1.5
41593,84086,1644,2.0
8826,23953,1291,4.0
41594,84086,1645,3.0
41595,84086,1673,4.0
74358,157469,2791,5.0
74359,157469,2795,4.5
8831,23953,1500,4.5
74360,157469,2797,5.0
74367,157469,2859,5.0
41604,84086,1812,4.0
8837,23953,1610,4.0
74374,157469,2919,4.5
8839,23953,1676,4.0
8842,23953,1722,4.0
8843,23953,1729,4.0
74381,157469,2997,4.0
41615,84086,1956,5.0
8849,23953,1968,4.0
8852,23953,2012,4.5
8853,23953,2105,4.5
41626,84086,1995,2.0
8859,23953,2502,4.0
41628,84086,2000,4.5
41629,84086,2005,4.0
74399,157469,3167,4.0
8864,23953,2628,4.5
74402,157469,3175,4.0
41636,84086,2054,3.0
8869,23953,2788,4.5
8870,23953,2791,4.0
41637,84086,2072,3.0
8872,23953,2918,5.0
41639,84086,2105,2.0
74404,157469,3201,4.0
74405,157469,3203,4.5
74412,157469,3253,4.5
8877,23953,2985,5.0
41646,84086,2118,3.0
74416,157469,3342,4.5
8881,23953,3052,4.0
41649,84086,2122,1.0
41650,84086,2134,5.0
74417,157469,3355,2.5
74421,157469,3392,1.5
8887,23953,3256,3.5
8888,23953,3265,4.0
41657,84086,2248,4.0
74423,157469,3408,3.0
41660,84086,2273,4.0
